Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
linear,socket,43,1024,17.84
linear,socket,43,2048,26.17
linear,socket,44,1,7.28
linear,socket,44,2,7.48
linear,socket,44,4,7.57
linear,socket,44,8,7.47
linear,socket,44,16,7.60
linear,socket,44,32,7.75
linear,socket,44,64,7.82
linear,socket,44,128,16.50
linear,socket,44,256,17.05
linear,socket,44,512,17.99
linear,socket,44,1024,19.49
linear,socket,44,2048,28.91
linear,socket,45,1,6.86
linear,socket,45,2,7.17
linear,socket,45,4,7.28
linear,socket,45,8,7.18
linear,socket,45,16,7.33
linear,socket,45,32,7.55
linear,socket,45,64,7.52
linear,socket,45,128,16.48
linear,socket,45,256,16.84
linear,socket,45,512,17.22
linear,socket,45,1024,19.52
linear,socket,45,2048,28.35
linear,socket,46,1,7.28
linear,socket,46,2,7.50
linear,socket,46,4,7.56
linear,socket,46,8,7.59
linear,socket,46,16,7.53
linear,socket,46,32,7.94
linear,socket,46,64,7.81
linear,socket,46,128,17.11
linear,socket,46,256,17.70
linear,socket,46,512,17.91
linear,socket,46,1024,19.36
linear,socket,46,2048,29.37
linear,socket,47,1,7.15
linear,socket,47,2,7.37
linear,socket,47,4,7.39
linear,socket,47,8,7.60
linear,socket,47,16,7.41
linear,socket,47,32,7.80
linear,socket,47,64,7.80
linear,socket,47,128,16.77
linear,socket,47,256,18.01
linear,socket,47,512,18.29
linear,socket,47,1024,20.13
linear,socket,47,2048,28.88
linear,socket,48,1,7.88
linear,socket,48,2,7.81
linear,socket,48,4,7.88
linear,socket,48,8,7.87
linear,socket,48,16,7.95
linear,socket,48,32,8.27
linear,socket,48,64,8.08
linear,socket,48,128,17.94
linear,socket,48,256,18.42
linear,socket,48,512,19.32
linear,socket,48,1024,19.59
linear,socket,48,2048,30.54
linear,socket,49,1,7.67
linear,socket,49,2,7.95
linear,socket,49,4,7.94
linear,socket,49,8,7.91
linear,socket,49,16,7.93
linear,socket,49,32,8.34
linear,socket,49,64,8.62
linear,socket,49,128,17.79
linear,socket,49,256,18.46
linear,socket,49,512,19.25
linear,socket,49,1024,20.21
linear,socket,49,2048,30.88
linear,socket,50,1,6.77
linear,socket,50,2,7.11
linear,socket,50,4,7.12
linear,socket,50,8,7.21
linear,socket,50,16,7.44
linear,socket,50,32,7.93
linear,socket,50,64,7.97
linear,socket,50,128,18.04
linear,socket,50,256,18.51
linear,socket,50,512,18.98
linear,socket,50,1024,20.53
linear,socket,50,2048,30.59
linear,socket,51,1,7.69
linear,socket,51,2,7.95
linear,socket,51,4,7.97
