Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
default,socket,38,8,3.18
default,socket,38,16,3.17
default,socket,38,32,3.80
default,socket,38,64,3.52
default,socket,38,128,4.87
default,socket,38,256,4.96
default,socket,38,512,5.39
default,socket,38,1024,5.85
default,socket,38,2048,8.45
default,socket,39,1,3.72
default,socket,39,2,3.22
default,socket,39,4,3.19
default,socket,39,8,3.17
default,socket,39,16,3.17
default,socket,39,32,3.70
default,socket,39,64,3.50
default,socket,39,128,4.66
default,socket,39,256,4.68
default,socket,39,512,5.21
default,socket,39,1024,5.74
default,socket,39,2048,8.28
default,socket,40,1,3.03
default,socket,40,2,2.89
default,socket,40,4,3.06
default,socket,40,8,2.96
default,socket,40,16,2.99
default,socket,40,32,3.49
default,socket,40,64,3.44
default,socket,40,128,4.70
default,socket,40,256,4.82
default,socket,40,512,5.35
default,socket,40,1024,5.88
default,socket,40,2048,8.59
default,socket,41,1,3.07
default,socket,41,2,2.82
default,socket,41,4,2.72
default,socket,41,8,2.83
default,socket,41,16,2.82
default,socket,41,32,3.11
default,socket,41,64,3.06
default,socket,41,128,4.09
default,socket,41,256,4.38
default,socket,41,512,4.68
default,socket,41,1024,5.19
default,socket,41,2048,8.36
default,socket,42,1,3.00
default,socket,42,2,2.81
default,socket,42,4,2.88
default,socket,42,8,2.97
default,socket,42,16,2.95
default,socket,42,32,3.33
default,socket,42,64,3.33
default,socket,42,128,4.52
default,socket,42,256,4.72
default,socket,42,512,4.93
default,socket,42,1024,5.64
default,socket,42,2048,8.11
default,socket,43,1,3.45
default,socket,43,2,2.96
default,socket,43,4,2.87
default,socket,43,8,2.81
default,socket,43,16,2.80
default,socket,43,32,3.06
default,socket,43,64,3.02
default,socket,43,128,4.67
default,socket,43,256,4.62
default,socket,43,512,4.96
default,socket,43,1024,5.60
default,socket,43,2048,8.47
default,socket,44,1,2.92
default,socket,44,2,2.87
default,socket,44,4,2.82
default,socket,44,8,2.84
default,socket,44,16,2.84
default,socket,44,32,3.29
default,socket,44,64,3.29
default,socket,44,128,4.59
default,socket,44,256,4.57
default,socket,44,512,5.00
default,socket,44,1024,5.66
default,socket,44,2048,7.97
default,socket,45,1,3.01
default,socket,45,2,2.79
default,socket,45,4,2.78
default,socket,45,8,2.80
default,socket,45,16,2.85
default,socket,45,32,2.98
default,socket,45,64,2.99
default,socket,45,128,4.38
default,socket,45,256,4.62
default,socket,45,512,4.77
default,socket,45,1024,5.36
default,socket,45,2048,7.89
default,socket,46,1,3.18
default,socket,46,2,2.99
default,socket,46,4,2.93
default,socket,46,8,2.90
default,socket,46,16,2.90
default,socket,46,32,3.04
default,socket,46,64,3.13
default,socket,46,128,4.74
default,socket,46,256,4.88
default,socket,46,512,5.25
default,socket,46,1024,5.72
default,socket,46,2048,8.03
default,socket,47,1,2.94
default,socket,47,2,2.89
default,socket,47,4,2.87
default,socket,47,8,2.84
default,socket,47,16,2.79
default,socket,47,32,3.20
default,socket,47,64,3.14
default,socket,47,128,4.55
default,socket,47,256,4.71
default,socket,47,512,5.10
default,socket,47,1024,5.65
default,socket,47,2048,8.39
default,socket,48,1,3.36
default,socket,48,2,3.05
default,socket,48,4,2.99
default,socket,48,8,3.07
default,socket,48,16,3.00
default,socket,48,32,3.25
default,socket,48,64,3.25
default,socket,48,128,4.68
default,socket,48,256,4.88
default,socket,48,512,5.38
default,socket,48,1024,5.87
default,socket,48,2048,8.93
default,socket,49,1,3.16
default,socket,49,2,3.00
default,socket,49,4,3.02
default,socket,49,8,3.06
default,socket,49,16,3.06
default,socket,49,32,3.13
default,socket,49,64,3.38
default,socket,49,128,4.92
default,socket,49,256,5.05
default,socket,49,512,5.49
default,socket,49,1024,5.92
default,socket,49,2048,9.22
default,socket,50,1,2.97
default,socket,50,2,2.85
default,socket,50,4,2.88
default,socket,50,8,2.88
default,socket,50,16,2.95
default,socket,50,32,3.26
default,socket,50,64,3.27
default,socket,50,128,4.67
default,socket,50,256,4.78
default,socket,50,512,5.03
default,socket,50,1024,5.68
default,socket,50,2048,8.68
default,socket,51,1,3.03
default,socket,51,2,3.00
default,socket,51,4,2.96
default,socket,51,8,2.96
default,socket,51,16,3.00
default,socket,51,32,3.38
default,socket,51,64,3.40
default,socket,51,128,4.75
default,socket,51,256,4.84
default,socket,51,512,5.10
default,socket,51,1024,5.86
default,socket,51,2048,8.86
default,socket,52,1,3.49
default,socket,52,2,3.10
default,socket,52,4,3.00
default,socket,52,8,3.03
default,socket,52,16,3.02
default,socket,52,32,3.42
default,socket,52,64,3.16
default,socket,52,128,4.75
default,socket,52,256,4.86
default,socket,52,512,5.41
default,socket,52,1024,5.80
default,socket,52,2048,8.90
default,socket,53,1,3.05
default,socket,53,2,3.05
default,socket,53,4,3.03
default,socket,53,8,2.98
default,socket,53,16,3.01
default,socket,53,32,3.21
default,socket,53,64,3.29
default,socket,53,128,4.87
default,socket,53,256,4.99
default,socket,53,512,5.21
default,socket,53,1024,5.80
default,socket,53,2048,8.94
default,socket,54,1,2.84
default,socket,54,2,2.74
default,socket,54,4,2.66
default,socket,54,8,2.68
default,socket,54,16,2.71
default,socket,54,32,3.14
default,socket,54,64,3.15
default,socket,54,128,4.75
default,socket,54,256,4.81
default,socket,54,512,5.09
default,socket,54,1024,5.79
default,socket,54,2048,8.49
default,socket,55,1,3.17
default,socket,55,2,2.80
default,socket,55,4,2.72
default,socket,55,8,2.76
default,socket,55,16,2.78
default,socket,55,32,3.08
default,socket,55,64,3.13
default,socket,55,128,4.74
default,socket,55,256,4.87
default,socket,55,512,5.43
default,socket,55,1024,5.80
default,socket,55,2048,8.73
default,socket,56,1,2.79
default,socket,56,2,2.63
default,socket,56,4,2.63
default,socket,56,8,2.60
default,socket,56,16,2.60
default,socket,56,32,3.02
default,socket,56,64,3.10
default,socket,56,128,4.69
default,socket,56,256,4.77
default,socket,56,512,5.38
default,socket,56,1024,5.72
default,socket,56,2048,9.14
default,socket,57,1,2.60
default,socket,57,2,2.59
default,socket,57,4,2.55
default,socket,57,8,2.61
default,socket,57,16,2.62
default,socket,57,32,3.02
default,socket,57,64,3.11
default,socket,57,128,4.54
default,socket,57,256,4.92
default,socket,57,512,5.41
default,socket,57,1024,5.89
default,socket,57,2048,8.73
default,socket,58,1,2.73
default,socket,58,2,2.75
default,socket,58,4,2.89
default,socket,58,8,2.76
default,socket,58,16,2.67
default,socket,58,32,3.07
default,socket,58,64,3.07
default,socket,58,128,4.65
default,socket,58,256,4.68
default,socket,58,512,5.17
default,socket,58,1024,5.83
default,socket,58,2048,8.61
default,socket,59,1,2.83
default,socket,59,2,2.89
default,socket,59,4,2.94
default,socket,59,8,2.79
default,socket,59,16,2.67
default,socket,59,32,3.09
default,socket,59,64,3.08
default,socket,59,128,4.72
default,socket,59,256,4.76
default,socket,59,512,5.25
default,socket,59,1024,5.91
default,socket,59,2048,8.64
default,socket,60,1,2.73
default,socket,60,2,2.87
default,socket,60,4,2.84
default,socket,60,8,2.84
default,socket,60,16,2.69
default,socket,60,32,3.13
default,socket,60,64,3.03
default,socket,60,128,4.80
default,socket,60,256,4.67
default,socket,60,512,5.22
default,socket,60,1024,5.93
default,socket,60,2048,8.64
default,socket,61,1,2.54
default,socket,61,2,2.76
default,socket,61,4,2.69
default,socket,61,8,2.70
default,socket,61,16,2.63
default,socket,61,32,3.15
default,socket,61,64,3.11
default,socket,61,128,4.81
default,socket,61,256,4.79
default,socket,61,512,5.32
default,socket,61,1024,6.06
default,socket,61,2048,8.73
default,socket,62,1,3.03
default,socket,62,2,2.89
default,socket,62,4,2.94
default,socket,62,8,2.91
default,socket,62,16,2.85
default,socket,62,32,3.26
default,socket,62,64,3.21
default,socket,62,128,5.01
default,socket,62,256,5.05
default,socket,62,512,5.51
default,socket,62,1024,6.29
default,socket,62,2048,8.94
default,socket,63,1,2.98
default,socket,63,2,2.88
default,socket,63,4,2.93
default,socket,63,8,2.73
default,socket,63,16,2.63
default,socket,63,32,2.99
default,socket,63,64,2.90
default,socket,63,128,4.44
default,socket,63,256,4.48
default,socket,63,512,4.90
default,socket,63,1024,5.60
default,socket,63,2048,8.77
default,socket,64,1,2.16
default,socket,64,2,2.14
default,socket,64,4,2.14
default,socket,64,8,2.12
default,socket,64,16,2.13
default,socket,64,32,2.68
default,socket,64,64,2.69
default,socket,64,128,4.53
default,socket,64,256,4.57
default,socket,64,512,4.85
default,socket,64,1024,5.53
default,socket,64,2048,8.20
default,socket,65,1,3.05
default,socket,65,2,2.82
default,socket,65,4,2.78
default,socket,65,8,2.70
default,socket,65,16,2.84
default,socket,65,32,3.02
default,socket,65,64,3.06
default,socket,65,128,5.34
default,socket,65,256,5.43
default,socket,65,512,6.01
default,socket,65,1024,6.60
default,socket,65,2048,9.83
default,socket,66,1,2.68
default,socket,66,2,2.71
default,socket,66,4,2.53
default,socket,66,8,2.47
default,socket,66,16,2.49
default,socket,66,32,2.60
default,socket,66,64,2.66
default,socket,66,128,5.04
default,socket,66,256,5.21
default,socket,66,512,5.63
default,socket,66,1024,6.28
default,socket,66,2048,9.38
default,socket,67,1,2.96
default,socket,67,2,2.76
default,socket,67,4,2.82
default,socket,67,8,2.82
default,socket,67,16,3.00
default,socket,67,32,3.17
default,socket,67,64,3.06
default,socket,67,128,5.59
default,socket,67,256,5.77
default,socket,67,512,6.16
default,socket,67,1024,6.41
default,socket,67,2048,9.02
default,socket,68,1,2.47
default,socket,68,2,2.43
default,socket,68,4,2.36
default,socket,68,8,2.43
default,socket,68,16,2.50
default,socket,68,32,2.59
default,socket,68,64,2.67
default,socket,68,128,5.05
default,socket,68,256,5.31
default,socket,68,512,5.46
default,socket,68,1024,5.92
default,socket,68,2048,8.46
default,socket,69,1,3.03
default,socket,69,2,3.11
default,socket,69,4,3.18
default,socket,69,8,3.10
default,socket,69,16,3.25
default,socket,69,32,3.32
default,socket,69,64,3.43
default,socket,69,128,5.93
default,socket,69,256,6.01
default,socket,69,512,6.21
default,socket,69,1024,6.75
default,socket,69,2048,9.86
default,socket,70,1,2.71
default,socket,70,2,2.47
default,socket,70,4,2.63
default,socket,70,8,2.34
default,socket,70,16,2.56
default,socket,70,32,2.56
default,socket,70,64,2.69
default,socket,70,128,4.88
default,socket,70,256,5.01
default,socket,70,512,5.28
default,socket,70,1024,5.77
default,socket,70,2048,8.75
default,socket,71,1,3.02
default,socket,71,2,2.84
default,socket,71,4,2.74
default,socket,71,8,2.80
default,socket,71,16,3.02
default,socket,71,32,3.02
default,socket,71,64,3.04
default,socket,71,128,5.49
default,socket,71,256,5.69
default,socket,71,512,5.73
default,socket,71,1024,6.16
default,socket,71,2048,8.66
default,socket,72,1,2.30
default,socket,72,2,2.49
default,socket,72,4,2.31
default,socket,72,8,2.35
default,socket,72,16,2.33
default,socket,72,32,2.59
default,socket,72,64,2.60
default,socket,72,128,4.84
default,socket,72,256,5.09
default,socket,72,512,5.35
default,socket,72,1024,5.70
default,socket,72,2048,8.35
default,socket,73,1,3.11
default,socket,73,2,3.05
default,socket,73,4,2.91
default,socket,73,8,2.78
default,socket,73,16,2.96
default,socket,73,32,3.19
default,socket,73,64,3.24
default,socket,73,128,5.73
default,socket,73,256,5.93
default,socket,73,512,6.06
default,socket,73,1024,6.65
