Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
linear,node,41,64,8.00
linear,node,41,128,9.62
linear,node,41,256,10.93
linear,node,41,512,11.07
linear,node,41,1024,12.17
linear,node,41,2048,15.90
linear,node,42,1,7.94
linear,node,42,2,7.95
linear,node,42,4,8.09
linear,node,42,8,7.91
linear,node,42,16,7.72
linear,node,42,32,8.18
linear,node,42,64,8.20
linear,node,42,128,10.13
linear,node,42,256,11.15
linear,node,42,512,11.21
linear,node,42,1024,12.09
linear,node,42,2048,16.42
linear,node,43,1,7.82
linear,node,43,2,7.85
linear,node,43,4,7.70
linear,node,43,8,7.71
linear,node,43,16,7.63
linear,node,43,32,8.00
linear,node,43,64,7.98
linear,node,43,128,9.70
linear,node,43,256,10.87
linear,node,43,512,11.45
linear,node,43,1024,12.13
linear,node,43,2048,16.29
linear,node,44,1,8.49
linear,node,44,2,8.68
linear,node,44,4,8.37
linear,node,44,8,8.40
linear,node,44,16,8.33
linear,node,44,32,8.69
linear,node,44,64,8.63
linear,node,44,128,10.85
linear,node,44,256,11.77
linear,node,44,512,11.75
linear,node,44,1024,12.84
linear,node,44,2048,17.28
linear,node,45,1,8.56
linear,node,45,2,8.29
linear,node,45,4,8.19
linear,node,45,8,8.17
linear,node,45,16,8.16
linear,node,45,32,8.45
linear,node,45,64,8.39
linear,node,45,128,10.41
linear,node,45,256,11.72
linear,node,45,512,11.83
linear,node,45,1024,12.84
linear,node,45,2048,17.05
linear,node,46,1,8.96
linear,node,46,2,8.79
linear,node,46,4,8.69
linear,node,46,8,8.68
linear,node,46,16,8.60
linear,node,46,32,8.96
linear,node,46,64,8.92
linear,node,46,128,11.00
linear,node,46,256,12.08
linear,node,46,512,12.29
linear,node,46,1024,13.04
linear,node,46,2048,17.73
linear,node,47,1,8.59
linear,node,47,2,8.91
linear,node,47,4,8.63
linear,node,47,8,8.42
linear,node,47,16,8.39
linear,node,47,32,8.77
linear,node,47,64,8.75
linear,node,47,128,10.71
linear,node,47,256,12.01
linear,node,47,512,12.19
linear,node,47,1024,12.95
linear,node,47,2048,17.83
linear,node,48,1,8.78
linear,node,48,2,9.10
linear,node,48,4,9.17
linear,node,48,8,9.14
linear,node,48,16,9.09
linear,node,48,32,9.38
linear,node,48,64,9.37
linear,node,48,128,11.51
linear,node,48,256,12.45
linear,node,48,512,12.57
linear,node,48,1024,13.67
linear,node,48,2048,18.37
linear,node,49,1,9.17
linear,node,49,2,9.06
linear,node,49,4,8.86
linear,node,49,8,8.88
linear,node,49,16,8.76
linear,node,49,32,9.08
linear,node,49,64,8.99
linear,node,49,128,11.22
linear,node,49,256,12.52
linear,node,49,512,12.42
linear,node,49,1024,13.46
linear,node,49,2048,18.66
linear,node,50,1,8.67
linear,node,50,2,8.94
linear,node,50,4,8.83
linear,node,50,8,8.82
linear,node,50,16,8.67
linear,node,50,32,9.05
linear,node,50,64,8.91
linear,node,50,128,11.33
linear,node,50,256,12.36
linear,node,50,512,12.43
linear,node,50,1024,13.24
linear,node,50,2048,18.80
linear,node,51,1,8.55
linear,node,51,2,8.17
linear,node,51,4,8.05
linear,node,51,8,8.15
linear,node,51,16,8.08
linear,node,51,32,8.37
linear,node,51,64,8.36
linear,node,51,128,10.51
linear,node,51,256,11.54
linear,node,51,512,11.65
linear,node,51,1024,12.87
linear,node,51,2048,18.06
