Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
default,node,63,1,4.77
default,node,63,2,4.50
default,node,63,4,4.64
default,node,63,8,4.35
default,node,63,16,4.55
default,node,63,32,5.15
default,node,63,64,5.14
default,node,63,128,6.39
default,node,63,256,6.90
default,node,63,512,7.28
default,node,63,1024,7.97
default,node,63,2048,9.81
default,node,64,1,5.27
default,node,64,2,5.36
default,node,64,4,5.29
default,node,64,8,5.21
default,node,64,16,5.26
default,node,64,32,5.64
default,node,64,64,5.29
default,node,64,128,6.08
default,node,64,256,7.10
default,node,64,512,7.54
default,node,64,1024,7.89
default,node,64,2048,9.46
default,node,65,1,6.33
default,node,65,2,6.46
default,node,65,4,6.44
default,node,65,8,6.39
default,node,65,16,6.47
default,node,65,32,6.89
default,node,65,64,7.87
default,node,65,128,8.08
default,node,65,256,8.54
default,node,65,512,9.44
default,node,65,1024,10.15
default,node,65,2048,11.48
default,node,66,1,4.90
default,node,66,2,4.76
default,node,66,4,4.78
default,node,66,8,4.67
default,node,66,16,4.80
default,node,66,32,5.35
default,node,66,64,5.60
default,node,66,128,6.81
default,node,66,256,7.81
default,node,66,512,8.88
default,node,66,1024,9.03
default,node,66,2048,11.03
default,node,67,1,7.07
default,node,67,2,6.59
default,node,67,4,6.83
default,node,67,8,6.84
default,node,67,16,6.90
default,node,67,32,7.32
default,node,67,64,7.87
default,node,67,128,8.48
default,node,67,256,9.19
default,node,67,512,10.16
default,node,67,1024,10.98
default,node,67,2048,12.42
default,node,68,1,5.36
default,node,68,2,4.85
default,node,68,4,4.89
default,node,68,8,5.08
default,node,68,16,5.10
default,node,68,32,5.83
default,node,68,64,5.99
default,node,68,128,6.72
default,node,68,256,7.79
default,node,68,512,8.95
default,node,68,1024,8.96
default,node,68,2048,10.67
default,node,69,1,7.57
default,node,69,2,7.51
default,node,69,4,7.36
default,node,69,8,7.41
default,node,69,16,7.39
default,node,69,32,7.82
default,node,69,64,8.37
default,node,69,128,9.03
default,node,69,256,9.92
default,node,69,512,10.70
default,node,69,1024,11.47
default,node,69,2048,12.79
default,node,70,1,5.07
default,node,70,2,5.68
default,node,70,4,5.28
default,node,70,8,5.30
default,node,70,16,5.23
default,node,70,32,5.74
default,node,70,64,6.02
default,node,70,128,7.10
default,node,70,256,8.29
default,node,70,512,8.74
default,node,70,1024,9.40
default,node,70,2048,12.05
default,node,71,1,7.78
default,node,71,2,7.63
default,node,71,4,7.59
default,node,71,8,7.68
default,node,71,16,7.53
default,node,71,32,8.20
default,node,71,64,8.67
default,node,71,128,9.26
default,node,71,256,10.36
default,node,71,512,11.10
default,node,71,1024,11.79
default,node,71,2048,13.27
default,node,72,1,5.90
default,node,72,2,5.84
default,node,72,4,5.78
default,node,72,8,5.76
default,node,72,16,5.76
default,node,72,32,6.19
default,node,72,64,6.24
default,node,72,128,7.31
default,node,72,256,9.18
default,node,72,512,9.14
default,node,72,1024,9.72
default,node,72,2048,11.77
default,node,73,1,8.23
default,node,73,2,8.29
default,node,73,4,8.10
default,node,73,8,8.12
default,node,73,16,8.11
default,node,73,32,8.54
default,node,73,64,9.23
default,node,73,128,9.78
default,node,73,256,10.90
default,node,73,512,11.79
default,node,73,1024,12.28
default,node,73,2048,14.08
default,node,74,1,6.23
default,node,74,2,5.72
default,node,74,4,5.88
default,node,74,8,6.12
default,node,74,16,5.90
default,node,74,32,6.75
default,node,74,64,6.73
default,node,74,128,8.37
default,node,74,256,9.21
default,node,74,512,9.93
default,node,74,1024,10.55
default,node,74,2048,12.66
default,node,75,1,7.93
default,node,75,2,7.90
default,node,75,4,7.94
default,node,75,8,7.88
default,node,75,16,7.95
default,node,75,32,8.80
default,node,75,64,9.14
default,node,75,128,9.52
default,node,75,256,10.51
default,node,75,512,11.26
default,node,75,1024,11.99
default,node,75,2048,13.71
default,node,76,1,6.11
default,node,76,2,6.11
default,node,76,4,5.92
default,node,76,8,5.90
default,node,76,16,6.08
default,node,76,32,6.45
default,node,76,64,6.48
default,node,76,128,7.48
default,node,76,256,9.56
default,node,76,512,9.46
default,node,76,1024,10.08
default,node,76,2048,12.20
default,node,77,1,8.41
default,node,77,2,8.32
default,node,77,4,8.29
default,node,77,8,8.42
default,node,77,16,8.41
default,node,77,32,9.01
default,node,77,64,9.83
default,node,77,128,10.24
default,node,77,256,11.26
default,node,77,512,11.95
default,node,77,1024,12.95
default,node,77,2048,14.77
default,node,78,1,6.19
default,node,78,2,6.27
default,node,78,4,6.22
default,node,78,8,6.22
default,node,78,16,6.23
default,node,78,32,6.95
default,node,78,64,6.87
default,node,78,128,8.06
default,node,78,256,9.68
default,node,78,512,10.17
default,node,78,1024,10.80
default,node,78,2048,12.99
default,node,79,1,8.29
default,node,79,2,7.99
default,node,79,4,8.13
default,node,79,8,8.06
default,node,79,16,8.22
default,node,79,32,8.98
default,node,79,64,9.54
default,node,79,128,10.20
default,node,79,256,11.18
default,node,79,512,12.06
default,node,79,1024,13.11
default,node,79,2048,15.05
default,node,80,1,6.11
default,node,80,2,5.69
default,node,80,4,5.67
default,node,80,8,5.69
default,node,80,16,5.65
default,node,80,32,6.32
default,node,80,64,6.21
default,node,80,128,7.80
default,node,80,256,8.57
default,node,80,512,9.30
default,node,80,1024,9.98
default,node,80,2048,12.02
default,node,81,1,8.78
default,node,81,2,8.37
default,node,81,4,8.31
default,node,81,8,8.24
default,node,81,16,8.43
default,node,81,32,9.13
default,node,81,64,9.76
default,node,81,128,10.51
default,node,81,256,11.52
default,node,81,512,12.05
default,node,81,1024,13.22
default,node,81,2048,15.03
default,node,82,1,5.72
default,node,82,2,6.03
