Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
chain,core,38,16,3.09
chain,core,38,32,3.23
chain,core,38,64,3.18
chain,core,38,128,4.02
chain,core,38,256,4.08
chain,core,38,512,4.36
chain,core,38,1024,4.58
chain,core,38,2048,5.85
chain,core,39,1,3.03
chain,core,39,2,3.30
chain,core,39,4,3.20
chain,core,39,8,3.00
chain,core,39,16,2.95
chain,core,39,32,3.26
chain,core,39,64,3.24
chain,core,39,128,4.12
chain,core,39,256,4.15
chain,core,39,512,4.51
chain,core,39,1024,4.75
chain,core,39,2048,6.17
chain,core,40,1,3.27
chain,core,40,2,3.36
chain,core,40,4,3.49
chain,core,40,8,3.33
chain,core,40,16,3.31
chain,core,40,32,3.66
chain,core,40,64,3.37
chain,core,40,128,4.23
chain,core,40,256,4.32
chain,core,40,512,4.69
chain,core,40,1024,4.87
chain,core,40,2048,6.27
chain,core,41,1,3.00
chain,core,41,2,3.18
chain,core,41,4,3.17
chain,core,41,8,3.15
chain,core,41,16,3.03
chain,core,41,32,3.36
chain,core,41,64,3.25
chain,core,41,128,4.13
chain,core,41,256,4.23
chain,core,41,512,4.52
chain,core,41,1024,4.76
chain,core,41,2048,6.15
chain,core,42,1,3.11
chain,core,42,2,3.28
chain,core,42,4,3.19
chain,core,42,8,3.13
chain,core,42,16,3.13
chain,core,42,32,3.57
chain,core,42,64,3.31
chain,core,42,128,3.80
chain,core,42,256,3.95
chain,core,42,512,4.25
chain,core,42,1024,4.54
chain,core,42,2048,5.79
chain,core,43,1,2.99
chain,core,43,2,3.02
chain,core,43,4,3.10
chain,core,43,8,3.10
chain,core,43,16,2.93
chain,core,43,32,3.27
chain,core,43,64,3.16
chain,core,43,128,4.19
chain,core,43,256,4.23
chain,core,43,512,4.45
chain,core,43,1024,4.81
chain,core,43,2048,6.08
chain,core,44,1,3.17
chain,core,44,2,3.26
chain,core,44,4,3.11
chain,core,44,8,3.06
chain,core,44,16,2.98
chain,core,44,32,3.21
chain,core,44,64,3.18
chain,core,44,128,4.15
chain,core,44,256,4.19
chain,core,44,512,4.52
chain,core,44,1024,4.69
chain,core,44,2048,6.14
chain,core,45,1,3.33
chain,core,45,2,3.18
chain,core,45,4,3.08
chain,core,45,8,3.10
chain,core,45,16,3.12
chain,core,45,32,3.47
chain,core,45,64,3.28
chain,core,45,128,4.36
chain,core,45,256,4.34
chain,core,45,512,4.73
chain,core,45,1024,4.95
chain,core,45,2048,6.39
chain,core,46,1,3.34
chain,core,46,2,3.40
chain,core,46,4,3.24
chain,core,46,8,3.26
chain,core,46,16,3.67
chain,core,46,32,3.40
chain,core,46,64,3.40
chain,core,46,128,4.69
chain,core,46,256,4.48
chain,core,46,512,4.85
chain,core,46,1024,5.08
chain,core,46,2048,6.63
chain,core,47,1,3.52
chain,core,47,2,3.46
chain,core,47,4,3.37
chain,core,47,8,3.40
chain,core,47,16,3.35
chain,core,47,32,3.62
chain,core,47,64,3.54
chain,core,47,128,4.50
chain,core,47,256,4.61
chain,core,47,512,4.96
chain,core,47,1024,5.15
chain,core,47,2048,6.59
chain,core,48,1,3.57
chain,core,48,2,3.48
chain,core,48,4,3.38
chain,core,48,8,3.38
chain,core,48,16,3.39
chain,core,48,32,3.51
chain,core,48,64,3.50
chain,core,48,128,4.52
chain,core,48,256,4.67
chain,core,48,512,4.93
chain,core,48,1024,5.25
chain,core,48,2048,6.59
chain,core,49,1,3.65
chain,core,49,2,3.70
chain,core,49,4,3.39
chain,core,49,8,3.30
chain,core,49,16,3.29
chain,core,49,32,3.55
chain,core,49,64,3.52
chain,core,49,128,4.45
chain,core,49,256,4.53
chain,core,49,512,4.82
chain,core,49,1024,5.13
chain,core,49,2048,6.53
chain,core,50,1,3.47
chain,core,50,2,3.27
chain,core,50,4,3.29
chain,core,50,8,3.30
chain,core,50,16,3.27
chain,core,50,32,3.64
chain,core,50,64,3.55
