Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
chain,node,16,1,4.50
chain,node,16,2,4.39
chain,node,16,4,4.42
chain,node,16,8,4.29
chain,node,16,16,4.30
chain,node,16,32,4.44
chain,node,16,64,5.03
chain,node,16,128,4.73
chain,node,16,256,6.31
chain,node,16,512,6.82
chain,node,16,1024,8.11
chain,node,16,2048,7.31
chain,node,16,4096,9.18
chain,node,16,8192,10.96
chain,node,16,16384,15.92
chain,node,16,32768,23.50
chain,node,16,65536,36.50
chain,node,16,131072,83.41
chain,node,16,262144,139.03
chain,node,16,524288,311.35
chain,node,16,1048576,958.49
chain,node,32,1,9.09
chain,node,32,2,8.28
chain,node,32,4,8.51
chain,node,32,8,9.99
chain,node,32,16,9.73
chain,node,32,32,9.69
chain,node,32,64,9.64
chain,node,32,128,9.76
chain,node,32,256,12.63
chain,node,32,512,13.83
chain,node,32,1024,18.23
chain,node,32,2048,14.97
chain,node,32,4096,21.69
chain,node,32,8192,21.16
chain,node,32,16384,28.03
chain,node,32,32768,42.75
chain,node,32,65536,60.94
chain,node,32,131072,110.16
chain,node,32,262144,311.98
chain,node,32,524288,735.29
chain,node,32,1048576,1522.29
chain,node,64,1,16.62
chain,node,64,2,16.56
chain,node,64,4,17.30
chain,node,64,8,17.84
chain,node,64,16,16.30
chain,node,64,32,16.37
chain,node,64,64,17.39
chain,node,64,128,17.39
chain,node,64,256,23.38
chain,node,64,512,26.95
chain,node,64,1024,34.42
chain,node,64,2048,26.69
chain,node,64,4096,32.68
chain,node,64,8192,40.90
chain,node,64,16384,55.78
chain,node,64,32768,80.73
chain,node,64,65536,119.88
chain,node,64,131072,237.76
chain,node,64,262144,593.39
chain,node,64,524288,1250.17
chain,node,64,1048576,2668.83
chain,node,128,1,41.58
chain,node,128,2,41.22
chain,node,128,4,40.53
chain,node,128,8,40.99
chain,node,128,16,41.86
chain,node,128,32,41.92
chain,node,128,64,43.04
chain,node,128,128,43.70
chain,node,128,256,54.69
chain,node,128,512,61.98
chain,node,128,1024,73.49
chain,node,128,2048,63.62
chain,node,128,4096,71.84
chain,node,128,8192,92.14
chain,node,128,16384,115.48
chain,node,128,32768,161.50
chain,node,128,65536,311.19
chain,node,128,131072,579.57
chain,node,128,262144,987.36
chain,node,128,524288,2171.78
chain,node,128,1048576,5313.78
chain,node,256,1,100.07
chain,node,256,2,98.44
chain,node,256,4,99.03
chain,node,256,8,98.54
chain,node,256,16,101.78
chain,node,256,32,103.56
chain,node,256,64,106.79
chain,node,256,128,104.72
chain,node,256,256,125.60
chain,node,256,512,133.08
chain,node,256,1024,141.15
chain,node,256,2048,137.56
chain,node,256,4096,159.77
chain,node,256,8192,187.80
chain,node,256,16384,239.67
chain,node,256,32768,376.53
chain,node,256,65536,769.91
chain,node,256,131072,1018.75
chain,node,256,262144,1767.49
chain,node,256,524288,4021.52
chain,node,256,1048576,10150.97
