Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
linear,node,8,65536,24.79
linear,node,8,131072,38.97
linear,node,8,262144,101.05
linear,node,8,524288,255.84
linear,node,8,1048576,617.57
linear,node,16,1,5.34
linear,node,16,2,5.20
linear,node,16,4,4.95
linear,node,16,8,4.64
linear,node,16,16,4.33
linear,node,16,32,4.53
linear,node,16,64,4.67
linear,node,16,128,5.21
linear,node,16,256,6.16
linear,node,16,512,6.60
linear,node,16,1024,7.19
linear,node,16,2048,8.25
linear,node,16,4096,10.13
linear,node,16,8192,14.33
linear,node,16,16384,12.85
linear,node,16,32768,18.60
linear,node,16,65536,40.32
linear,node,16,131072,83.20
linear,node,16,262144,240.12
linear,node,16,524288,551.56
linear,node,16,1048576,1021.35
linear,node,32,1,6.93
linear,node,32,2,7.25
linear,node,32,4,6.52
linear,node,32,8,7.22
linear,node,32,16,7.79
linear,node,32,32,7.02
linear,node,32,64,8.39
linear,node,32,128,8.84
linear,node,32,256,9.49
linear,node,32,512,9.47
linear,node,32,1024,10.71
linear,node,32,2048,13.44
linear,node,32,4096,17.19
linear,node,32,8192,24.30
linear,node,32,16384,19.02
linear,node,32,32768,37.37
linear,node,32,65536,89.70
linear,node,32,131072,227.03
linear,node,32,262144,525.99
linear,node,32,524288,918.00
linear,node,32,1048576,1741.86
linear,node,64,1,16.12
linear,node,64,2,15.12
linear,node,64,4,13.50
linear,node,64,8,13.38
linear,node,64,16,13.22
linear,node,64,32,14.58
linear,node,64,64,13.83
linear,node,64,128,18.59
linear,node,64,256,20.14
linear,node,64,512,20.83
linear,node,64,1024,22.38
linear,node,64,2048,30.52
linear,node,64,4096,38.68
linear,node,64,8192,54.71
linear,node,64,16384,41.12
linear,node,64,32768,88.89
linear,node,64,65536,194.82
linear,node,64,131072,489.22
linear,node,64,262144,752.78
linear,node,64,524288,1629.57
linear,node,64,1048576,3786.95
linear,node,128,1,29.35
linear,node,128,2,28.06
linear,node,128,4,27.80
linear,node,128,8,27.66
linear,node,128,16,27.60
linear,node,128,32,30.79
linear,node,128,64,30.41
linear,node,128,128,39.40
linear,node,128,256,42.17
linear,node,128,512,42.58
linear,node,128,1024,45.53
linear,node,128,2048,63.79
linear,node,128,4096,85.79
linear,node,128,8192,134.33
linear,node,128,16384,114.77
linear,node,128,32768,205.23
linear,node,128,65536,434.63
linear,node,128,131072,701.47
linear,node,128,262144,1500.08
linear,node,128,524288,3291.67
linear,node,128,1048576,7009.81
linear,node,256,1,55.00
linear,node,256,2,55.04
linear,node,256,4,55.12
linear,node,256,8,55.04
linear,node,256,16,55.04
linear,node,256,32,56.67
linear,node,256,64,56.66
linear,node,256,128,82.36
linear,node,256,256,86.15
linear,node,256,512,85.93
linear,node,256,1024,93.72
linear,node,256,2048,129.64
linear,node,256,4096,181.10
linear,node,256,8192,296.69
linear,node,256,16384,221.56
linear,node,256,32768,382.35
linear,node,256,65536,697.81
linear,node,256,131072,1400.75
linear,node,256,262144,2679.44
linear,node,256,524288,5781.29
linear,node,256,1048576,14005.26
