Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
default,node,256,256,11.32
default,node,256,512,14.80
default,node,256,1024,18.34
default,node,256,2048,25.65
default,node,256,4096,43.63
default,node,256,8192,81.96
default,node,256,16384,169.08
default,node,256,32768,430.53
default,node,256,65536,747.03
default,node,256,131072,1173.68
default,node,256,262144,2427.76
default,node,256,524288,5370.44
default,node,256,1048576,10818.83
