Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
bin_tree,core,50,256,4.30
bin_tree,core,50,512,4.74
bin_tree,core,50,1024,5.12
bin_tree,core,50,2048,7.15
bin_tree,core,50,4096,12.45
bin_tree,core,50,8192,21.25
bin_tree,core,50,16384,54.18
bin_tree,core,50,32768,93.32
bin_tree,core,50,65536,178.66
bin_tree,core,50,131072,345.94
bin_tree,core,50,262144,614.38
bin_tree,core,50,524288,1198.15
bin_tree,core,50,1048576,2320.13
bin_tree,core,52,1,2.62
bin_tree,core,52,2,2.59
bin_tree,core,52,4,2.63
bin_tree,core,52,8,2.62
bin_tree,core,52,16,2.64
bin_tree,core,52,32,2.90
bin_tree,core,52,64,2.93
bin_tree,core,52,128,4.17
bin_tree,core,52,256,4.26
bin_tree,core,52,512,4.62
bin_tree,core,52,1024,5.10
bin_tree,core,52,2048,7.22
bin_tree,core,52,4096,12.71
bin_tree,core,52,8192,21.23
bin_tree,core,52,16384,55.49
bin_tree,core,52,32768,96.15
bin_tree,core,52,65536,178.25
bin_tree,core,52,131072,349.64
bin_tree,core,52,262144,702.30
bin_tree,core,52,524288,1224.82
bin_tree,core,52,1048576,2382.62
bin_tree,core,54,1,2.64
bin_tree,core,54,2,2.65
bin_tree,core,54,4,2.65
bin_tree,core,54,8,2.67
bin_tree,core,54,16,2.62
bin_tree,core,54,32,2.89
bin_tree,core,54,64,2.91
bin_tree,core,54,128,4.17
bin_tree,core,54,256,4.31
bin_tree,core,54,512,4.67
bin_tree,core,54,1024,5.11
bin_tree,core,54,2048,7.32
bin_tree,core,54,4096,13.12
bin_tree,core,54,8192,22.92
bin_tree,core,54,16384,55.42
bin_tree,core,54,32768,96.35
bin_tree,core,54,65536,182.06
bin_tree,core,54,131072,358.49
bin_tree,core,54,262144,731.71
bin_tree,core,54,524288,1250.70
bin_tree,core,54,1048576,2437.25
bin_tree,core,56,1,2.65
bin_tree,core,56,2,2.73
bin_tree,core,56,4,2.62
bin_tree,core,56,8,2.66
bin_tree,core,56,16,2.66
bin_tree,core,56,32,2.95
bin_tree,core,56,64,3.31
bin_tree,core,56,128,4.30
bin_tree,core,56,256,4.38
bin_tree,core,56,512,4.71
bin_tree,core,56,1024,5.20
bin_tree,core,56,2048,7.49
bin_tree,core,56,4096,13.34
bin_tree,core,56,8192,22.23
bin_tree,core,56,16384,57.41
bin_tree,core,56,32768,101.47
bin_tree,core,56,65536,188.15
bin_tree,core,56,131072,367.05
bin_tree,core,56,262144,740.65
bin_tree,core,56,524288,1270.89
bin_tree,core,56,1048576,2473.42
bin_tree,core,58,1,2.62
bin_tree,core,58,2,2.71
